index,dataset,text_token_count,image_count,image_tokens_total,total_tokens,image_details,text_tokens_list,question
476,MathVista_MINI,104,1,254,358,"[{'original_size': (518, 405), 'target_size': (504, 392), 'patches_h': 14, 'patches_w': 18, 'total_patches': 252, 'image_tokens': 252, 'total_image_tokens': 254, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1416, 89446, 1033]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: If frogs were removed from this environment what animal would potentially see an increase in its population?
Choices:
(A) crickets
(B) deer
(C) snakes
(D) hawks"
477,MathVista_MINI,113,1,51,164,"[{'original_size': (203, 204), 'target_size': (196, 196), 'patches_h': 7, 'patches_w': 7, 'total_patches': 49, 'image_tokens': 49, 'total_image_tokens': 51, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 3555, 882, 374]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What time is shown? Answer by typing a time word, not a number. It is (_) past three.
Choices:
(A) half
(B) quarter
(C) o'clock
(D) quarter to
(E) quarter past"
478,MathVista_MINI,129,1,14,143,"[{'original_size': (125, 97), 'target_size': (112, 84), 'patches_h': 3, 'patches_w': 4, 'total_patches': 12, 'image_tokens': 12, 'total_image_tokens': 14, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, in the diamond ABCD, two diagonal lines AC = 12.0, BD = 16.0, then the edge length of this diamond is ()
Choices:
(A) 10
(B) 8
(C) 6
(D) 5"
479,MathVista_MINI,94,1,632,726,"[{'original_size': (850, 600), 'target_size': (840, 588), 'patches_h': 21, 'patches_w': 30, 'total_patches': 630, 'image_tokens': 630, 'total_image_tokens': 632, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 264, 19057, 16574, 1372, 448, 1378, 12122, 7482, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 13, 17, 18, 11, 220, 16, 13]","Hint: Please answer the question requiring a floating-point number with two decimal places and provide the final value, e.g., 1.23, 1.34, 1.45, at the end.
Question: How many times Norway data bigger than Italy data ?"
480,MathVista_MINI,96,1,393,489,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 1372]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the number of tiny blue metal bicycles behind the small sedan less than the number of purple fighters?
Choices:
(A) Yes
(B) No"
481,MathVista_MINI,87,1,296,383,"[{'original_size': (592, 404), 'target_size': (588, 392), 'patches_h': 14, 'patches_w': 21, 'total_patches': 294, 'image_tokens': 294, 'total_image_tokens': 296, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
482,MathVista_MINI,143,1,27,170,"[{'original_size': (143, 134), 'target_size': (140, 140), 'patches_h': 5, 'patches_w': 5, 'total_patches': 25, 'image_tokens': 25, 'total_image_tokens': 27, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 758, 279, 7071]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In the figure above, triangle ABC is inscribed in the circle with center O and diameter AC. If AB = AO, what is the degree measure of angle ABO?
Choices:
(A) 15*\degree
(B) 30*\degree
(C) 45*\degree
(D) 60*\degree
(E) 90*\degree"
483,MathVista_MINI,166,1,32,198,"[{'original_size': (165, 129), 'target_size': (168, 140), 'patches_h': 5, 'patches_w': 6, 'total_patches': 30, 'image_tokens': 30, 'total_image_tokens': 32, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, AB is the diameter of ⊙O, point C is on ⊙O, AE is the tangent of ⊙O, A is the tangent point, connect BC and extend to intersect AE at point D. If ∠AOC = 80.0, then the degree of ∠ADB is ()
Choices:
(A) 40°
(B) 50°
(C) 60°
(D) 20°"
484,MathVista_MINI,100,1,163,263,"[{'original_size': (633, 204), 'target_size': (644, 196), 'patches_h': 7, 'patches_w': 23, 'total_patches': 161, 'image_tokens': 161, 'total_image_tokens': 163, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Fill in the blank to describe the model. The model has 9 dots divided into 3 equal groups. There are (_) dots in each group."
485,MathVista_MINI,148,1,34,182,"[{'original_size': (235, 110), 'target_size': (224, 112), 'patches_h': 4, 'patches_w': 8, 'total_patches': 32, 'image_tokens': 32, 'total_image_tokens': 34, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 69372, 28029, 3837]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点D在等边△ABC的边CB的延长线上，点E在线段BC上，连接AD，AE，若DA＝DE，且∠DAB＝20°，那么∠EAC的度数为（）
Choices:
(A) 20°
(B) 15°
(C) 10°
(D) 5°"
486,MathVista_MINI,115,1,20,135,"[{'original_size': (156, 79), 'target_size': (168, 84), 'patches_h': 3, 'patches_w': 6, 'total_patches': 18, 'image_tokens': 18, 'total_image_tokens': 20, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 69372, 28029, 96050]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AB＝5，AD＝7，则ABCD的周长为（）
Choices:
(A) 12
(B) 14
(C) 35
(D) 24"
487,MathVista_MINI,99,1,393,492,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 8713, 1052, 16745]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer big cars behind the small brown shiny mountain bike than tiny objects on the right side of the bus?
Choices:
(A) Yes
(B) No"
488,MathVista_MINI,88,1,101,189,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all brown things. Subtract all tiny blue metallic objects. How many objects are left?"
489,MathVista_MINI,107,1,167,274,"[{'original_size': (426, 297), 'target_size': (420, 308), 'patches_h': 11, 'patches_w': 15, 'total_patches': 165, 'image_tokens': 165, 'total_image_tokens': 167, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: For trapezoid ABCD shown above, AB = 24, AD = 23, and BC = 16. What is the length of segment CD?"
490,MathVista_MINI,132,1,20,152,"[{'original_size': (155, 88), 'target_size': (168, 84), 'patches_h': 3, 'patches_w': 6, 'total_patches': 18, 'image_tokens': 18, 'total_image_tokens': 20, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 69372, 28029, 3837]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点A、C、B在同一直线上，DC⊥EC，若∠BCD＝40°，则∠ACE的度数是（）
Choices:
(A) 30°
(B) 40°
(C) 50°
(D) 60°"
491,MathVista_MINI,83,1,268,351,"[{'original_size': (540, 400), 'target_size': (532, 392), 'patches_h': 14, 'patches_w': 19, 'total_patches': 266, 'image_tokens': 266, 'total_image_tokens': 268, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 12258, 8697]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is Dark Blue the high median?
Choices:
(A) yes
(B) no"
492,MathVista_MINI,160,1,44,204,"[{'original_size': (203, 158), 'target_size': (196, 168), 'patches_h': 6, 'patches_w': 7, 'total_patches': 42, 'image_tokens': 42, 'total_image_tokens': 44, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, in the ⊙O with a radius of 2.0, C is a point on the extended line of the diameter AB, CD is tangent to the circle at point D. Connect AD, given that ∠DAC = 30.0, the length of the line segment CD is ()
Choices:
(A) 1
(B) √{3}
(C) 2
(D) 2√{3}"
493,MathVista_MINI,85,1,872,957,"[{'original_size': (800, 847), 'target_size': (812, 840), 'patches_h': 30, 'patches_w': 29, 'total_patches': 870, 'image_tokens': 870, 'total_image_tokens': 872, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 729]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the function differentiable at every point?
Choices:
(A) Yes
(B) No"
494,MathVista_MINI,95,1,38,133,"[{'original_size': (342, 97), 'target_size': (336, 84), 'patches_h': 3, 'patches_w': 12, 'total_patches': 36, 'image_tokens': 36, 'total_image_tokens': 38, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Move the ruler to measure the length of the line to the nearest centimeter. The line is about (_) centimeters long."
495,MathVista_MINI,97,1,393,490,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 8713, 1052, 16745]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Are there fewer green things in front of the blue metallic car than choppers right of the chopper?
Choices:
(A) Yes
(B) No"
496,MathVista_MINI,84,1,258,342,"[{'original_size': (448, 448), 'target_size': (448, 448), 'patches_h': 16, 'patches_w': 16, 'total_patches': 256, 'image_tokens': 256, 'total_image_tokens': 258, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the value of the smallest individual bar in the whole chart?"
497,MathVista_MINI,79,1,258,337,"[{'original_size': (448, 448), 'target_size': (448, 448), 'patches_h': 16, 'patches_w': 16, 'total_patches': 256, 'image_tokens': 256, 'total_image_tokens': 258, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the value of the largest bar?"
498,MathVista_MINI,82,1,393,475,"[{'original_size': (640, 478), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 3015]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the water half full?
Choices:
(A) Yes
(B) No"
499,MathVista_MINI,121,1,242,363,"[{'original_size': (559, 323), 'target_size': (560, 336), 'patches_h': 12, 'patches_w': 20, 'total_patches': 240, 'image_tokens': 240, 'total_image_tokens': 242, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 63948, 42939, 400]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Quadrilateral $ABDC$ is a rectangle. If $m\angle1 = 38$, find $m \angle 2$
Choices:
(A) 33
(B) 38
(C) 52
(D) 87"
500,MathVista_MINI,87,1,1242,1329,"[{'original_size': (987, 1236), 'target_size': (868, 1120), 'patches_h': 40, 'patches_w': 31, 'total_patches': 1240, 'image_tokens': 1240, 'total_image_tokens': 1242, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
